doc_cd,doc_dept_cd,doc_id,doc_vers_no,doc_dscr,contract_contact_nm,contract_contact_voice_ph_no,contract_contact_email_ad,ma_prch_lmt_am,ma_itd_ord_am,ma_do_rfed_am,efbgn_dt,efend_dt,gnrc_po_rpt_1,rpt_dscr,brd_awd_dt,brd_awd_no,cat_dscr,doc_vend_ln_no,vend_cust_cd,lgl_nm,alias_nm,so_doc_cd,so_doc_dept_cd,so_doc_id,today,row_key
CT,6100,20030900458,14,BOGGY CREEK - MLK TOD STORMWATER CONVEYANCE IMP PHASE 1,Contract and Land Management Department,unknown,unknown,3913079.5,3913079.5,3879894.1,2020-03-25T00:00:00.000Z,,10,Competitive Acquisition,0020-02-20T00:00:00.000Z,7,Construction,1,SMI8307578,M.A. SMITH CONTRACTING CO INC,SMITH CONTRACTING CO INC,IFB,6100,CLMC763,2026-05-11T00:00:00.000Z,CT61002003090045814SMI8307578
MA,2200,GA210000066,4,BOUNDARY VEGETATION TREATMENT FOR WILDFIRE MITIGATION,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3902000,1108109.28,1019616.94,2021-12-03T00:00:00.000Z,2026-12-02T00:00:00.000Z,10,Competitive Acquisition,0021-11-18T00:00:00.000Z,18,Commodities (Goods),2,VS0000004060,"UNITY CONTRACTOR SERVICES, INC",N/A,IFB,2200,APC1012 REBID,2026-05-11T00:00:00.000Z,MA2200GA2100000664VS0000004060
MA,2200,GA210000066,4,BOUNDARY VEGETATION TREATMENT FOR WILDFIRE MITIGATION,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3902000,1108109.28,1019616.94,2021-12-03T00:00:00.000Z,2026-12-02T00:00:00.000Z,10,Competitive Acquisition,0021-11-18T00:00:00.000Z,18,Commodities (Goods),1,V00000917830,EARTHCO LANDSCAPE CONSTRUCTION LLC,"ELC SUPPLY, EARTHCO LC, EARTHCO LANDSCAPE, EARTHCO LC GROUP",IFB,2200,APC1012 REBID,2026-05-11T00:00:00.000Z,MA2200GA2100000664V00000917830
CT,6100,21052600614,5,LAKE AUSTIN-MEREDITH ST. STORM DRAIN IMPROVEMENTS,Contract and Land Management Department,unknown,unknown,3861154.14,3861154.14,3668096.43,2021-05-26T00:00:00.000Z,,10,Competitive Acquisition,0021-05-20T00:00:00.000Z,4,Construction,1,FAC8317993,FACILITIES REHABILITATION INC,N/A,IFB,6100,CLMC834,2026-05-11T00:00:00.000Z,CT6100210526006145FAC8317993
CT,6100,22102400032,2,HIGHLAND AND BROWNIE NEIGHBORHOOD PARKS,Contract and Land Management Department,unknown,unknown,3754057.57,3754057.57,2252318.55,2023-08-21T00:00:00.000Z,,10,Competitive Acquisition,0022-10-13T00:00:00.000Z,12,Construction,1,BAR7111710,RODRIGUEZ BARR INC,THE BARR CO AIA,IFB,6100,CLMC899,2026-05-11T00:00:00.000Z,CT6100221024000322BAR7111710
MA,6100,PA200000058,7,2020 BUILDING COMMISSIONING (CX)SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,3750000,2938988.19,1406417.62,2020-06-18T00:00:00.000Z,2024-06-17T00:00:00.000Z,10,Competitive Acquisition,0020-03-26T00:00:00.000Z,6,Professional Services,5,V00000930436,"PAGE SOUTHERLAND PAGE, INC.",N/A,RFQS,6100,CLMP275,2026-05-11T00:00:00.000Z,MA6100PA2000000587V00000930436
MA,6100,PA200000058,7,2020 BUILDING COMMISSIONING (CX)SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,3750000,2938988.19,1406417.62,2020-06-18T00:00:00.000Z,2024-06-17T00:00:00.000Z,10,Competitive Acquisition,0020-03-26T00:00:00.000Z,6,Professional Services,1,V00000917399,"NODAL PARTNERS, LLC",BEE,RFQS,6100,CLMP275,2026-05-11T00:00:00.000Z,MA6100PA2000000587V00000917399
MA,6100,PA200000058,7,2020 BUILDING COMMISSIONING (CX)SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,3750000,2938988.19,1406417.62,2020-06-18T00:00:00.000Z,2024-06-17T00:00:00.000Z,10,Competitive Acquisition,0020-03-26T00:00:00.000Z,6,Professional Services,2,JAS2584500,JASMINE ENGINEERING INC,N/A,RFQS,6100,CLMP275,2026-05-11T00:00:00.000Z,MA6100PA2000000587JAS2584500
MA,6100,PA200000058,7,2020 BUILDING COMMISSIONING (CX)SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,3750000,2938988.19,1406417.62,2020-06-18T00:00:00.000Z,2024-06-17T00:00:00.000Z,10,Competitive Acquisition,0020-03-26T00:00:00.000Z,6,Professional Services,4,GOO7062470,GOODWIN ENGINEERING INC,N/A,RFQS,6100,CLMP275,2026-05-11T00:00:00.000Z,MA6100PA2000000587GOO7062470
MA,6100,PA200000058,7,2020 BUILDING COMMISSIONING (CX)SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,3750000,2938988.19,1406417.62,2020-06-18T00:00:00.000Z,2024-06-17T00:00:00.000Z,10,Competitive Acquisition,0020-03-26T00:00:00.000Z,6,Professional Services,3,VS0000011064,"TEXAS ENERGY ENGINEERING SERVICES, INC.",TEESI ENGINEERING,RFQS,6100,CLMP275,2026-05-11T00:00:00.000Z,MA6100PA2000000587VS0000011064
CT,6100,22072200743,6,TRUMAN HEIGHTS WATER AND WASTEWATER PIPELINE REHABILITATION,Contract and Land Management Department,unknown,unknown,3645828.03,3645828.03,2544868.71,2023-03-03T00:00:00.000Z,,10,Competitive Acquisition,0022-07-28T00:00:00.000Z,32,Construction,1,FAC8317993,FACILITIES REHABILITATION INC,N/A,IFB,6100,CLMC884,2026-05-11T00:00:00.000Z,CT6100220722007436FAC8317993
MA,6100,SA190000003,8,ABIA TERMINAL CENTRALIZED BAGGAGE HANDLING SYSTEM DCM REISSU,Capital Contracting Office,unknown,unknown,3564459.18,3564459.18,2318987.3,2018-09-07T00:00:00.000Z,2025-06-27T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0017-12-14T00:00:00.000Z,6,Sole and Single Source,1,EAR8307803,AECOM TECHNICAL SERVICES INC,N/A,RFQS,6100,CLMP231A,2026-05-11T00:00:00.000Z,MA6100SA1900000038EAR8307803
CT,6100,20123100188,11,ASBESTOS CEMENT WATER PIPE AND WW LINE REPLACEMENT (NE),Contract and Land Management Department,unknown,unknown,3520112.72,3520112.72,2760795.69,2021-01-04T00:00:00.000Z,,10,Competitive Acquisition,0020-12-10T00:00:00.000Z,9,Construction,1,V00000919925,UNDERGROUND WATER SOLUTIONS CO.,N/A,IFB,6100,CLMC815,2026-05-11T00:00:00.000Z,CT61002012310018811V00000919925
CT,6100,23032300302,2,AEDP BUILDING DEMOLITION,Contract and Land Management Department,unknown,unknown,3501472,3501472,3078577.08,2023-08-11T00:00:00.000Z,,10,Competitive Acquisition,0023-03-23T00:00:00.000Z,7,Construction,1,STR7090820,"STR CONSTRUCTORS, LLC",N/A,IFB,6100,CLMC957,2026-05-11T00:00:00.000Z,CT6100230323003022STR7090820
CT,6100,20111700084,2,E. ALLANDALE WHITE ROCK NEIGHBRHD W&WW SYSTEM RENEWAL,Contract and Land Management Department,unknown,unknown,3468020,3468020,561944.95,2020-11-30T00:00:00.000Z,,10,Competitive Acquisition,0020-10-01T00:00:00.000Z,3,Construction,1,V00000969089,VACA UNDERGROUND UTILITIES INC,N/A,IFB,6100,CLMC743,2026-05-11T00:00:00.000Z,CT6100201117000842V00000969089
CT,6100,20120100122,2,SLAUGHTER LANE AND CAPITAL OF TEXAS RESERVOIR IMPROVEMENTS,Contract and Land Management Department,unknown,unknown,3430071.78,3430071.78,3404750.93,2020-12-04T00:00:00.000Z,,10,Competitive Acquisition,0020-11-12T00:00:00.000Z,6,Non-Professional Services,1,BLA8301292,BLASTCO TEXAS INC,N/A,IFB,6100,CLMC808,2026-05-11T00:00:00.000Z,CT6100201201001222BLA8301292
CT,6100,23022400240,2,STASSNEY LN AT CONGRESS AVE INTERSECTION,Contract and Land Management Department,unknown,unknown,3371538.07,3371538.07,853372.51,2023-07-31T00:00:00.000Z,,10,Competitive Acquisition,0023-02-09T00:00:00.000Z,9,Construction,1,AUS8321418,AUSTIN UNDERGROUND INC,N/A,IFB,6100,CLMC921,2026-05-11T00:00:00.000Z,CT6100230224002402AUS8321418
MA,9200,NA230000104,2,VETERINARY PHARMACEUTICALS AND SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3300000,401847,202613.72,2023-04-20T00:00:00.000Z,2028-04-20T00:00:00.000Z,10,Competitive Acquisition,0023-04-13T00:00:00.000Z,12,Non-Professional Services,1,VS0000025998,"MIDWEST VETERINARY SUPPLY, INC.",N/A,IFB,9200,JRH1052,2026-05-11T00:00:00.000Z,MA9200NA2300001042VS0000025998
MA,9200,NA230000104,2,VETERINARY PHARMACEUTICALS AND SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3300000,401847,202613.72,2023-04-20T00:00:00.000Z,2028-04-20T00:00:00.000Z,10,Competitive Acquisition,0023-04-13T00:00:00.000Z,12,Non-Professional Services,2,V00000983250,WA BUTLER COMPANY,"COVETRUS NORTH AMERICA, LLC",IFB,9200,JRH1052,2026-05-11T00:00:00.000Z,MA9200NA2300001042V00000983250
MA,9200,NA230000104,2,VETERINARY PHARMACEUTICALS AND SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3300000,401847,202613.72,2023-04-20T00:00:00.000Z,2028-04-20T00:00:00.000Z,10,Competitive Acquisition,0023-04-13T00:00:00.000Z,12,Non-Professional Services,3,V00000962725,BOEHRINGER INGELHEIM ANIMAL HEALTH USA INC,N/A,IFB,9200,JRH1052,2026-05-11T00:00:00.000Z,MA9200NA2300001042V00000962725
CT,6100,23101600017,1,BULL CREEK WASTEWATER PIPELINES RENEWAL,Contract and Land Management Department,unknown,unknown,3288275,3288275,0,2023-11-09T00:00:00.000Z,,10,Competitive Acquisition,0023-10-19T00:00:00.000Z,17,Construction,1,FAC8317993,FACILITIES REHABILITATION INC,N/A,IFB,6100,CLMC920,2026-05-11T00:00:00.000Z,CT6100231016000171FAC8317993
MA,2200,GA220000031,2,LIQUID SODIUM PERMANGANATE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3287600,0,0,2022-03-30T00:00:00.000Z,2027-03-29T00:00:00.000Z,10,Competitive Acquisition,0022-03-24T00:00:00.000Z,25,Commodities (Goods),1,V00000912379,"CHEMRITE, INC.",N/A,IFB,2200,WJT1010,2026-05-11T00:00:00.000Z,MA2200GA2200000312V00000912379
CT,6100,21061500672,8,ROSEDALE NORTH WATER AND WASTEWATER PIPELINE RENEWAL PHASE 2,Contract and Land Management Department,unknown,unknown,3233056.7,3233056.7,1364788.2,2021-06-21T00:00:00.000Z,,10,Competitive Acquisition,0021-06-10T00:00:00.000Z,9,Construction,1,V00000919925,UNDERGROUND WATER SOLUTIONS CO.,N/A,IFB,6100,CLMC828,2026-05-11T00:00:00.000Z,CT6100210615006728V00000919925
MA,5000,GA230000059,1,TYPE 1L HYDRAULIC CEMENT,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3200000,231460.2,87160.77,2023-08-03T00:00:00.000Z,2028-08-02T00:00:00.000Z,10,Competitive Acquisition,0023-07-20T00:00:00.000Z,36,Commodities (Goods),1,CAP7072050,CAPITOL AGGREGATES INC,N/A,IFB,6200,AMA1084,2026-05-11T00:00:00.000Z,MA5000GA2300000591CAP7072050
CT,6100,20081701011,3,HARMOND AVENUE AREA WATER AND WASTEWATER SYSTEM RENEWAL,Contract and Land Management Department,unknown,unknown,3153641.8,3153641.8,2877386.17,2020-08-18T00:00:00.000Z,,10,Competitive Acquisition,0020-07-29T00:00:00.000Z,9,Construction,1,SAN8316404,SANTA CLARA CONSTRUCTION LTD,N/A,IFB,6100,CLMC796,2026-05-11T00:00:00.000Z,CT6100200817010113SAN8316404
CT,6100,22021800372,10,MEDICAL ARTS SQUARE WATER AND WASTEWATER SYSTEM RENEWAL,Contract and Land Management Department,unknown,unknown,3140554.01,3140554.01,2800980.12,2022-06-03T00:00:00.000Z,,10,Competitive Acquisition,0022-01-27T00:00:00.000Z,17,Construction,1,V00000956852,"PGC GENERAL CONTRACTORS, LLC",PEABODY GENERAL CONTRACTORS,IFB,6100,CLMC879,2026-05-11T00:00:00.000Z,CT61002202180037210V00000956852
CT,6100,23110900064,1,"STREET LIGHTING CONSTRUCTION:  SLAUGHTER LANE, HOWARD LANE",Contract and Land Management Department,unknown,unknown,3136056.5,3136056.5,0,2023-11-21T00:00:00.000Z,,10,Competitive Acquisition,0023-11-09T00:00:00.000Z,8,Construction,1,DEN8303211,DENUCCI CONSTRUCTORS L L C,N/A,IFB,6100,CLMC992,2026-05-11T00:00:00.000Z,CT6100231109000641DEN8303211
MA,4600,NA200000173,2,SPANISH INTERPRETATION SERVICES FOR MUNICIPAL COURT,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,3066272,1985232.45,1788054.67,2020-09-04T00:00:00.000Z,2024-09-03T00:00:00.000Z,10,Competitive Acquisition,0020-09-03T00:00:00.000Z,17,Non-Professional Services,1,SIL7037360,SILVIA B KENIG INC,N/A,RFP,4600,LNH3020,2026-05-11T00:00:00.000Z,MA4600NA2000001732SIL7037360
CT,6100,23073100584,2,GEORGE WASHINGTON CARVER MUSEUM - THEATER AND ACCESS IMPVMTS,Contract and Land Management Department,unknown,unknown,3040931.3,3040931.3,163899.52,2023-07-31T00:00:00.000Z,,10,Competitive Acquisition,0023-07-20T00:00:00.000Z,45,Construction,1,SOU7167450,RS ELLIS INC,SOUTHWEST CORPORATION,IFB,6100,CLMC979,2026-05-11T00:00:00.000Z,CT6100230731005842SOU7167450
MA,6100,SA180000002,11,FALLWELL LANE CAPITAL RENEWAL,Capital Contracting Office,unknown,unknown,3000000,3000000,2727462.59,2017-10-04T00:00:00.000Z,2026-08-03T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0017-08-03T00:00:00.000Z,53,Sole and Single Source,1,HAL7038625,HALFF ASSOCIATES INC,HALFF,RFQS,6100,CLMP225,2026-05-11T00:00:00.000Z,MA6100SA18000000211HAL7038625
MA,6100,SA220000013,1,PROJECT CONNECT - WATER/WASTEWATER UTILITY SUPPORT PROGRAM,Capital Contracting Office,unknown,unknown,3000000,1232285.12,654812.11,2022-06-13T00:00:00.000Z,2025-05-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-03-24T00:00:00.000Z,21,Sole and Single Source,1,PAP8302018,PAPE-DAWSON CONSULTING ENGINEERS INC,PAPE-DAWSON ENGINEERS,RFQS,6100,CLMP324,2026-05-11T00:00:00.000Z,MA6100SA2200000131PAP8302018
MA,6100,CA230000002,1,2024 WATERLINE ON-CALL SERVICES IDIQ,Capital Contracting Office,unknown,unknown,3000000,601918.75,0,2023-07-20T00:00:00.000Z,2024-07-19T00:00:00.000Z,10,Competitive Acquisition,0023-07-20T00:00:00.000Z,72,Construction,1,V00000956852,"PGC GENERAL CONTRACTORS, LLC",PEABODY GENERAL CONTRACTORS,IFB,6100,CLMC991,2026-05-11T00:00:00.000Z,MA6100CA2300000021V00000956852
MA,6100,CA230000005,2,2020 BOND TRAFFIC & PEDESTRIAN SIGNALS-INSTALLATION & MAINT,Capital Contracting Office,unknown,unknown,3000000,0,0,2023-10-16T00:00:00.000Z,2025-04-15T00:00:00.000Z,10,Competitive Acquisition,0023-09-21T00:00:00.000Z,32,Construction,1,VS0000030988,EAR TELECOMMUNICATIONS LLC,EARTC,IFB,6100,CLMC904,2026-05-11T00:00:00.000Z,MA6100CA2300000052VS0000030988
MA,6200,NA210000104,7,REQUEST TO ESTABLISH TRUCKING/HAULING SERVICES CONTRACT,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2940000,1643456.76,1359090.69,2021-10-04T00:00:00.000Z,2024-09-04T00:00:00.000Z,10,Competitive Acquisition,0021-07-29T00:00:00.000Z,68,Non-Professional Services,1,V00000925782,"LEWIS CLARK TRUCKING,  LLC",N/A,IFB,6200,JTH1001,2026-05-11T00:00:00.000Z,MA6200NA2100001047V00000925782
MA,6100,SA230000005,1,UPPER TANNEHILL STORMWATER IMPROVEMENTS AND WASTEWATER INTER,Capital Contracting Office,unknown,unknown,2885847.17,2885847.17,504196.71,2023-04-14T00:00:00.000Z,2026-04-13T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,30,Professional Services,1,CAM0933250,CDM SMITH INC,N/A,RFQS,6100,CLMP340,2026-05-11T00:00:00.000Z,MA6100SA2300000051CAM0933250
CT,6100,22041100508,6,BURNET RD CORRIDOR-KOENIG LN INTERSECTION TO WHITE HORSE TRL,Contract and Land Management Department,unknown,unknown,2862941.1,2862941.1,2846521.38,2022-10-11T00:00:00.000Z,,10,Competitive Acquisition,0022-04-07T00:00:00.000Z,16,Construction,1,DEN8303211,DENUCCI CONSTRUCTORS L L C,N/A,IFB,6100,CLMC894,2026-05-11T00:00:00.000Z,CT6100220411005086DEN8303211
MA,5800,NA230000060,1,ACTUARIAL AND CONSULTING SERVICES FOR THE BENEFIT PROGRAMS,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2800000,530416.69,296250.03,2023-02-23T00:00:00.000Z,2029-02-22T00:00:00.000Z,10,Competitive Acquisition,0023-02-23T00:00:00.000Z,25,Non-Professional Services,1,GAL8317852,GALLAGHER BENEFIT SERVICES INC,ARTHUR J GALLAGHER & CO,RFP,5800,BYS3024,2026-05-11T00:00:00.000Z,MA5800NA2300000601GAL8317852
CT,6100,21090300943,8,MEADOW LAKE BLVD STREET EXTENSION,Contract and Land Management Department,unknown,unknown,2668888.96,2668888.96,2662999.96,2021-09-03T00:00:00.000Z,,10,Competitive Acquisition,0021-08-26T00:00:00.000Z,6,Construction,1,DEN8303211,DENUCCI CONSTRUCTORS L L C,N/A,IFB,6100,CLMC864,2026-05-11T00:00:00.000Z,CT6100210903009438DEN8303211
CT,6100,23090100693,1,WALLER CREEK - INLET FACILITY WET WELL MECHANICAL SCREENING,Contract and Land Management Department,unknown,unknown,2650000,2650000,0,2023-09-01T00:00:00.000Z,,10,Competitive Acquisition,0023-08-31T00:00:00.000Z,28,Commodities (Goods),1,MAT8308109,"MATOUS CONSTRUCTION II, LTD","MATOUS CONSTRUCTION, LTD OR MATOUS CONSTRUCTION",IFB,6100,CLMC974,2026-05-11T00:00:00.000Z,CT6100230901006931MAT8308109
CT,6100,21120700211,3,FORT UPPER BASIN WATER AND WASTEWATER PIPELINE RENEWAL,Contract and Land Management Department,unknown,unknown,2642686.34,2642686.34,2313973.16,2023-06-28T00:00:00.000Z,,10,Competitive Acquisition,0021-11-18T00:00:00.000Z,13,Construction,1,FAC8317993,FACILITIES REHABILITATION INC,N/A,IFB,6100,CLMC877,2026-05-11T00:00:00.000Z,CT6100211207002113FAC8317993
MA,6100,SA200000022,3,HORNSBY BEND BMP HEADWORKS,Capital Contracting Office,unknown,unknown,2623450.13,2623450.13,962198.25,2020-07-28T00:00:00.000Z,2025-01-01T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0019-10-17T00:00:00.000Z,5,Sole and Single Source,1,CHI7027035,CP&Y INC,STV INFRASTRUCTURE,RFQS,6100,CLMP274,2026-05-11T00:00:00.000Z,MA6100SA2000000223CHI7027035
MA,2400,GA230000079,2,THERMOPLASTIC PAINT & PAVEMENT MARKING MATERIALS,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2600000,73750,73750,2023-10-02T00:00:00.000Z,2028-10-01T00:00:00.000Z,10,Competitive Acquisition,0023-09-21T00:00:00.000Z,28,Commodities (Goods),1,ENN7077715,"ENNIS-FLINT, INC.",ENNIS PAINT INC OR ENNIS TRAFFIC SAFETY SOLUTIONS,IFB,2400,SMW1007,2026-05-11T00:00:00.000Z,MA2400GA2300000792ENN7077715
MA,7400,NA210000173,2,THE PERFORMANCE OF DEPOSITORY SERVICES FOR CITY FUNDS.,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2600000,0,0,2021-08-31T00:00:00.000Z,2026-08-30T00:00:00.000Z,10,Competitive Acquisition,0021-08-26T00:00:00.000Z,49,Non-Professional Services,1,CHA7140050,"JPMORGAN CHASE BANK, N.A.",CHASE,RFP,7400,AVB3002,2026-05-11T00:00:00.000Z,MA7400NA2100001732CHA7140050
MA,9200,NA230000033,1,PET FOOD & SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2600000,437616.59,422393.52,2022-12-02T00:00:00.000Z,2027-12-01T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,25,Non-Professional Services,1,GEO7141565,SAGELINE INC,GEORGETOWN FARM SUPPLY OR TEXAS OUTDOOR EQUIPMENT,IFB,9200,MLJ1008,2026-05-11T00:00:00.000Z,MA9200NA2300000331GEO7141565
MA,6100,SA210000018,2,RELAY & PROTECTION ENGINEERING SERVICES FOR ELECTRIC SYSTEM.,Capital Contracting Office,unknown,unknown,2550000,1830858.83,1099915.13,2021-06-07T00:00:00.000Z,2025-06-06T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0021-03-25T00:00:00.000Z,11,Sole and Single Source,1,STA7106205,STANLEY CONSULTANTS INC,N/A,RFQS,6100,CLMP310,2026-05-11T00:00:00.000Z,MA6100SA2100000182STA7106205
MA,1500,NA210000164,5,"EDUCATION, CLEANUP, AND BEAUTIFICATION SERVICES",Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2521040,1777838.11,1296940.33,2021-08-09T00:00:00.000Z,2024-08-08T00:00:00.000Z,10,Competitive Acquisition,0021-07-29T00:00:00.000Z,82,Non-Professional Services,3,TOW8314876,THE TRAIL CONSERVANCY,N/A,RFP,1500,CRR3008,2026-05-11T00:00:00.000Z,MA1500NA2100001645TOW8314876
MA,1500,NA210000164,5,"EDUCATION, CLEANUP, AND BEAUTIFICATION SERVICES",Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2521040,1777838.11,1296940.33,2021-08-09T00:00:00.000Z,2024-08-08T00:00:00.000Z,10,Competitive Acquisition,0021-07-29T00:00:00.000Z,82,Non-Professional Services,1,KEE2684250,KEEP AUSTIN BEAUTIFUL INC.,KEEP AUSTIN BEAUTIFUL,RFP,1500,CRR3008,2026-05-11T00:00:00.000Z,MA1500NA2100001645KEE2684250
MA,1500,NA210000164,5,"EDUCATION, CLEANUP, AND BEAUTIFICATION SERVICES",Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2521040,1777838.11,1296940.33,2021-08-09T00:00:00.000Z,2024-08-08T00:00:00.000Z,10,Competitive Acquisition,0021-07-29T00:00:00.000Z,82,Non-Professional Services,2,TRE7095800,TREEFOLKS INC,N/A,RFP,1500,CRR3008,2026-05-11T00:00:00.000Z,MA1500NA2100001645TRE7095800
MA,8100,NA230000114,1,AIRPORT COMMS CABLE INFRASTRUCTURE MAINT & REPAIR SERVICES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2500000,280000,0,2023-05-18T00:00:00.000Z,2028-10-05T00:00:00.000Z,10,Competitive Acquisition,0023-05-18T00:00:00.000Z,8,Non-Professional Services,1,VS0000036198,"BRYMER COMMUNICATION SERVICES, LLC","BRYCOMM, LLC",RFP,8100,KWT3000,2026-05-11T00:00:00.000Z,MA8100NA2300001141VS0000036198
MA,2200,GA180000032,10,FLOCCULATING POLYMER,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2479130,238991.85,236576.85,2018-03-05T00:00:00.000Z,2024-03-04T00:00:00.000Z,10,Competitive Acquisition,0018-03-01T00:00:00.000Z,10,Commodities (Goods),1,POL7108095,POLYDYNE INC,N/A,IFB,2200,GLB0066,2026-05-11T00:00:00.000Z,MA2200GA18000003210POL7108095
MA,7800,NA220000043,2,"PARTS, REPAIR SVC., AND PREV MAIN. FOR STREET MAIN EQUIPMENT",Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2383080,599994.19,433024.53,2022-01-23T00:00:00.000Z,2027-01-22T00:00:00.000Z,10,Competitive Acquisition,0021-12-02T00:00:00.000Z,27,Non-Professional Services,1,VS0000020688,NUECES FARM CENTER DBA NUECES POWER EQUIPMENT,NUECES POWER EQUIPMENT,IFB,7800,BJT1023REBID,2026-05-11T00:00:00.000Z,MA7800NA2200000432VS0000020688
CT,6100,23061600495,1,HORNSBY BEND BIOSOLIDS MANAGEMENT PLANT ROADWAY IMPROVEMENTS,Contract and Land Management Department,unknown,unknown,2362877,2362877,188719.23,2023-06-28T00:00:00.000Z,,10,Competitive Acquisition,0023-06-01T00:00:00.000Z,20,Construction,1,VS0000037703,"JERDON ENTERPRISE, LP",N/A,IFB,6100,CLMC972,2026-05-11T00:00:00.000Z,CT6100230616004951VS0000037703
CT,6100,22051000565,3,ACADEMY DRIVE WATER AND WASTEWATER PIPELINE RENEWAL,Contract and Land Management Department,unknown,unknown,2360123.14,2360123.14,2151610.48,2023-08-22T00:00:00.000Z,,10,Competitive Acquisition,0022-05-05T00:00:00.000Z,5,Construction,1,FAC8317993,FACILITIES REHABILITATION INC,N/A,IFB,6100,CLMC897,2026-05-11T00:00:00.000Z,CT6100220510005653FAC8317993
MA,7800,GA220000026,2,AFTERMARKET PARTS FOR MEDIUM AND HEAVY DUTY VEHICLES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2332000,1400089.07,834583.37,2022-06-25T00:00:00.000Z,2027-06-24T00:00:00.000Z,10,Competitive Acquisition,0022-05-05T00:00:00.000Z,15,Commodities (Goods),1,LON2935250,LONGHORN INTERNATIONAL TRUCKS LTD,"KYRISH TRUCK CENTERS, KYRISH TRUCK CENTERS OF AUSTIN",IFB,7800,BRS1037,2026-05-11T00:00:00.000Z,MA7800GA2200000262LON2935250
MA,6100,SA220000019,2,LAKELINE BOULEVARD IMPROVEMENTS,Capital Contracting Office,unknown,unknown,2280637.72,2280637.72,784124.56,2022-07-19T00:00:00.000Z,2025-07-18T00:00:00.000Z,10,Competitive Acquisition,0020-05-07T00:00:00.000Z,4,Professional Services,1,BIN7163385,BINKLEY & BARFIELD INC,N/A,RFQS,6100,CLMP283,2026-05-11T00:00:00.000Z,MA6100SA2200000192BIN7163385
MA,6100,SA230000007,1,CENTER STREET PUMP STATION REPLACEMENT & ELECTRICAL IMPROV,Capital Contracting Office,unknown,unknown,2247900.74,2247900.74,0,2023-08-28T00:00:00.000Z,2026-08-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0023-01-26T00:00:00.000Z,8,Sole and Single Source,1,CAM0933250,CDM SMITH INC,N/A,RFQS,6100,CLMP336,2026-05-11T00:00:00.000Z,MA6100SA2300000071CAM0933250
MA,2200,GA190000038,12,FLEXIBLE BASE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2230000,1533519.95,1452561.46,2019-04-01T00:00:00.000Z,2024-03-31T00:00:00.000Z,10,Competitive Acquisition,0019-03-28T00:00:00.000Z,24,Commodities (Goods),1,VC0000101878,COMMUNITY TRUCKING LLC,N/A,IFB,2200,EAD1001,2026-05-11T00:00:00.000Z,MA2200GA19000003812VC0000101878
