geoid,tract_name,countyfp,centroid_lat,centroid_lon,council_district
48085032010,Census Tract 320.10,085,33.014463,-96.645576,
48085031202,Census Tract 312.02,085,33.001936,-96.399588,
48085030201,Census Tract 302.01,085,33.261876,-96.53505,
48085031201,Census Tract 312.01,085,33.045819,-96.378597,
48061010500,Census Tract 105,061,26.202831,-97.713236,
48375015400,Census Tract 154,375,35.204827,-101.830014,
48085031657,Census Tract 316.57,085,33.084366,-96.806289,
48375014401,Census Tract 144.01,375,35.242959,-101.658434,
48375980000,Census Tract 9800,375,35.218243,-101.702566,
48055960400,Census Tract 9604,055,29.901732,-97.691174,
48055960300,Census Tract 9603,055,29.876243,-97.699038,
48055960600,Census Tract 9606,055,29.754437,-97.528816,
48055960200,Census Tract 9602,055,29.86104,-97.638947,
48085030801,Census Tract 308.01,085,33.17537,-96.632914,
48085030702,Census Tract 307.02,085,33.203618,-96.624893,
48085031660,Census Tract 316.60,085,33.090237,-96.795593,
48085030701,Census Tract 307.01,085,33.22639,-96.616639,
48085030605,Census Tract 306.05,085,33.226379,-96.662881,
48201231800,Census Tract 2318,201,29.876369,-95.307783,
48085030531,Census Tract 305.31,085,33.185024,-96.705619,
48439113005,Census Tract 1130.05,439,32.750378,-97.049885,
48439122001,Census Tract 1220.01,439,32.724403,-97.07131,
48439122002,Census Tract 1220.02,439,32.731615,-97.071455,
48439121907,Census Tract 1219.07,439,32.724325,-97.051543,
48439121904,Census Tract 1219.04,439,32.721254,-97.058488,
48439121908,Census Tract 1219.08,439,32.714214,-97.051777,
48303002203,Census Tract 22.03,303,33.538637,-101.864975,
48439111306,Census Tract 1113.06,439,32.567788,-97.160384,
48503950401,Census Tract 9504.01,503,33.139824,-98.509513,
48503950402,Census Tract 9504.02,503,33.107302,-98.759138,
48349970301,Census Tract 9703.01,349,32.134085,-96.605141,
48349970302,Census Tract 9703.02,349,32.071383,-96.60412,
48349970901,Census Tract 9709.01,349,32.009747,-96.50224,
48439111522,Census Tract 1115.22,439,32.698922,-97.089164,
48201210500,Census Tract 2105,201,29.795255,-95.360392,
48423001502,Census Tract 15.02,423,32.508135,-95.216593,
48423001407,Census Tract 14.07,423,32.497423,-95.366754,
48423001701,Census Tract 17.01,423,32.415894,-95.215603,
48423002013,Census Tract 20.13,423,32.223404,-95.30152,
48423001405,Census Tract 14.05,423,32.562472,-95.549653,
48423001501,Census Tract 15.01,423,32.52261,-95.063296,
48201231900,Census Tract 2319,201,29.879085,-95.274573,
48251130100,Census Tract 1301,251,32.418986,-97.549868,
48251130900,Census Tract 1309,251,32.362386,-97.374163,
48061011601,Census Tract 116.01,061,26.11237,-97.623375,
48423002012,Census Tract 20.12,423,32.260943,-95.302466,
48423001605,Census Tract 16.05,423,32.437994,-95.340454,
48423001702,Census Tract 17.02,423,32.443368,-95.274724,
48423001917,Census Tract 19.17,423,32.277948,-95.352274,
48423001916,Census Tract 19.16,423,32.258786,-95.332717,
48423002010,Census Tract 20.10,423,32.287591,-95.25953,
48423001805,Census Tract 18.05,423,32.33379,-95.05539,
48423001804,Census Tract 18.04,423,32.394109,-95.100062,
48423001607,Census Tract 16.07,423,32.33912,-95.400279,
48423001406,Census Tract 14.06,423,32.45732,-95.486537,
48423001913,Census Tract 19.13,423,32.222559,-95.443034,
48423001909,Census Tract 19.09,423,32.296664,-95.314133,
48423001806,Census Tract 18.06,423,32.327491,-95.206704,
48423001910,Census Tract 19.10,423,32.284131,-95.311,
48423001608,Census Tract 16.08,423,32.380564,-95.357431,
48423002011,Census Tract 20.11,423,32.25941,-95.244862,
48423001807,Census Tract 18.07,423,32.307224,-95.21362,
48423001408,Census Tract 14.08,423,32.443255,-95.43925,
48029180800,Census Tract 1808,029,29.492875,-98.551248,
48423001915,Census Tract 19.15,423,32.159524,-95.387978,
48423001914,Census Tract 19.14,423,32.168061,-95.299645,
48423001912,Census Tract 19.12,423,32.160019,-95.444169,
48423001911,Census Tract 19.11,423,32.28229,-95.320548,
48423001606,Census Tract 16.06,423,32.405721,-95.403394,
48201221400,Census Tract 2214,201,29.853436,-95.391567,
48029181402,Census Tract 1814.02,029,29.512245,-98.580312,
48085030525,Census Tract 305.25,085,33.192904,-96.722727,
48085030516,Census Tract 305.16,085,33.161493,-96.706885,
48201541701,Census Tract 5417.01,201,29.820462,-95.656259,
48085030511,Census Tract 305.11,085,33.138836,-96.758055,
48201210600,Census Tract 2106,201,29.80704,-95.36536,
48201210700,Census Tract 2107,201,29.806731,-95.353521,
48085031411,Census Tract 314.11,085,33.068195,-96.63602,
48363000300,Census Tract 3,363,32.680242,-98.211275,
48363000200,Census Tract 2,363,32.673266,-98.485899,
48363000100,Census Tract 1,363,32.93072,-98.316729,
48167720604,Census Tract 7206.04,167,29.465086,-95.10354,
48363000500,Census Tract 5,363,32.817886,-98.118266,
48201313000,Census Tract 3130,201,29.720038,-95.374478,
48265960200,Census Tract 9602,265,30.073799,-99.168128,
48265960700,Census Tract 9607,265,29.941642,-99.158302,
48201543100,Census Tract 5431,201,29.962648,-95.850641,
48201420400,Census Tract 4204,201,29.657515,-95.4559,
48201511100,Census Tract 5111,201,29.80819,-95.427545,
48201540200,Census Tract 5402,201,29.823358,-95.569713,
48201231100,Census Tract 2311,201,29.82775,-95.250006,
48201231300,Census Tract 2313,201,29.858218,-95.272633,
48201231500,Census Tract 2315,201,29.859841,-95.296547,
48201231600,Census Tract 2316,201,29.861744,-95.307485,
48201231700,Census Tract 2317,201,29.87612,-95.31986,
48201340900,Census Tract 3409,201,29.570659,-95.159978,
48201230300,Census Tract 2303,201,29.834733,-95.31272,
48201423500,Census Tract 4235,201,29.650945,-95.541179,
48201420100,Census Tract 4201,201,29.673415,-95.43574,
48085030510,Census Tract 305.10,085,33.134164,-96.77716,
48085030507,Census Tract 305.07,085,33.11385,-96.776042,
48085030509,Census Tract 305.09,085,33.122368,-96.792057,
48201241400,Census Tract 2414,201,30.085192,-95.405787,
48201343100,Census Tract 3431,201,29.658816,-95.078432,
48201310400,Census Tract 3104,201,29.751465,-95.328711,
48201320100,Census Tract 3201,201,29.694669,-95.28127,
48201210800,Census Tract 2108,201,29.794383,-95.345089,
48201210900,Census Tract 2109,201,29.804158,-95.331243,
48265960800,Census Tract 9608,265,29.907694,-99.001574,
48375014702,Census Tract 147.02,375,35.188424,-101.841313,
48251130700,Census Tract 1307,251,32.358778,-97.403624,
48201232000,Census Tract 2320,201,29.90356,-95.271305,
48201232100,Census Tract 2321,201,29.905415,-95.307296,
48201230400,Census Tract 2304,201,29.830587,-95.325201,
48201511400,Census Tract 5114,201,29.795788,-95.383124,
48363000700,Census Tract 7,363,32.797699,-98.076537,
48113016535,Census Tract 165.35,113,32.669085,-96.917131,
48363000800,Census Tract 8,363,32.801545,-98.103143,
48363000900,Census Tract 9,363,32.798065,-98.121366,
48251130405,Census Tract 1304.05,251,32.528739,-97.230977,
48251130406,Census Tract 1304.06,251,32.494017,-97.244775,
48251130302,Census Tract 1303.02,251,32.390057,-97.428759,
48201313902,Census Tract 3139.02,201,29.683204,-95.386295,
48201341304,Census Tract 3413.04,201,29.570632,-95.092489,
48201211102,Census Tract 2111.02,201,29.787067,-95.32752,
48029181504,Census Tract 1815.04,029,29.505872,-98.593673,
48201341204,Census Tract 3412.04,201,29.551492,-95.077093,
48201211501,Census Tract 2115.01,201,29.763863,-95.292952,
48201211502,Census Tract 2115.02,201,29.764643,-95.307671,
48201311002,Census Tract 3110.02,201,29.7445,-95.295107,
48201211301,Census Tract 2113.01,201,29.776421,-95.333504,
48201211101,Census Tract 2111.01,201,29.787057,-95.335941,
48201340701,Census Tract 3407.01,201,29.558408,-95.130525,
48201510701,Census Tract 5107.01,201,29.762792,-95.403823,
48201552701,Census Tract 5527.01,201,29.97058,-95.548385,
48201552802,Census Tract 5528.02,201,29.975957,-95.530139,
48167720508,Census Tract 7205.08,167,29.491056,-95.130755,
48201453901,Census Tract 4539.01,201,29.685336,-95.62866,
48201250802,Census Tract 2508.02,201,30.022552,-95.16226,
48167721205,Census Tract 7212.05,167,29.520979,-95.054797,
48201251701,Census Tract 2517.01,201,30.036491,-95.103554,
48201250902,Census Tract 2509.02,201,30.047138,-95.144081,
48249950101,Census Tract 9501.01,249,27.954401,-98.100469,
48249950201,Census Tract 9502.01,249,27.796573,-97.998209,
48201342001,Census Tract 3420.01,201,29.640633,-95.126184,
48201553601,Census Tract 5536.01,201,30.028144,-95.497809,
48201240803,Census Tract 2408.03,201,30.030492,-95.417392,
48027023500,Census Tract 235,027,31.12305,-97.733223,
48201232201,Census Tract 2322.01,201,29.928166,-95.289723,
48201222701,Census Tract 2227.01,201,29.935115,-95.304901,
48201410101,Census Tract 4101.01,201,29.7549,-95.382157,
48201410602,Census Tract 4106.02,201,29.74938,-95.377889,
48201330301,Census Tract 3303.01,201,29.640414,-95.470937,
48201980700,Census Tract 9807,201,29.762179,-95.365248,
48201510202,Census Tract 5102.02,201,29.771045,-95.387301,
48201410102,Census Tract 4101.02,201,29.759169,-95.379061,
48201410201,Census Tract 4102.01,201,29.75894,-95.391017,
48201510201,Census Tract 5102.01,201,29.764735,-95.385783,
48201341600,Census Tract 3416,201,29.591586,-95.012444,
48201310800,Census Tract 3108,201,29.729975,-95.310795,
48201541902,Census Tract 5419.02,201,29.825727,-95.698236,
48029191102,Census Tract 1911.02,029,29.513814,-98.514315,
48201233300,Census Tract 2333,201,29.754255,-95.200624,
48085031629,Census Tract 316.29,085,33.04726,-96.723506,
48201555200,Census Tract 5552,201,30.096823,-95.468538,
48167720509,Census Tract 7205.09,167,29.49612,-95.11828,
48439111555,Census Tract 1115.55,439,32.653031,-97.051435,
48439111556,Census Tract 1115.56,439,32.698754,-97.067015,
48439111572,Census Tract 1115.72,439,32.683668,-97.040381,
48439111571,Census Tract 1115.71,439,32.684415,-97.052676,
48439111536,Census Tract 1115.36,439,32.698761,-97.049047,
48439111561,Census Tract 1115.61,439,32.639467,-97.082468,
48439111562,Census Tract 1115.62,439,32.631825,-97.074062,
48167721403,Census Tract 7214.03,167,29.536373,-95.04624,
48439110907,Census Tract 1109.07,439,32.673031,-97.478854,
48201232500,Census Tract 2325,201,29.805997,-95.250268,
48201454400,Census Tract 4544,201,29.745451,-95.669087,
48351950100,Census Tract 9501,351,31.059811,-93.705461,
48351950300,Census Tract 9503,351,30.552529,-93.797121,
48351950400,Census Tract 9504,351,30.324207,-93.819801,
48201432402,Census Tract 4324.02,201,29.723835,-95.551975,
48201432401,Census Tract 4324.01,201,29.723176,-95.543271,
48201452401,Census Tract 4524.01,201,29.713937,-95.579575,
48201450401,Census Tract 4504.01,201,29.7733,-95.609935,
48201452204,Census Tract 4522.04,201,29.73302,-95.568382,
48201432301,Census Tract 4323.01,201,29.732459,-95.541327,
48489990000,Census Tract 9900,489,26.506249,-97.223959,
48201452203,Census Tract 4522.03,201,29.731709,-95.561982,
48201454305,Census Tract 4543.05,201,29.72691,-95.648992,
48201454304,Census Tract 4543.04,201,29.722714,-95.657855,
48201452702,Census Tract 4527.02,201,29.695568,-95.630706,
48201452103,Census Tract 4521.03,201,29.73155,-95.575446,
48391950400,Census Tract 9504,391,28.295593,-97.142148,
48201451004,Census Tract 4510.04,201,29.738756,-95.584887,
48201451407,Census Tract 4514.07,201,29.739641,-95.616332,
48201450803,Census Tract 4508.03,201,29.753087,-95.568339,
48201422304,Census Tract 4223.04,201,29.653104,-95.506412,
48201331501,Census Tract 3315.01,201,29.634145,-95.359065,
48201412902,Census Tract 4129.02,201,29.686253,-95.445239,
48201412901,Census Tract 4129.01,201,29.685035,-95.452935,
48201543202,Census Tract 5432.02,201,29.809891,-95.605573,
48085032013,Census Tract 320.13,085,33.054006,-96.688642,
48201554408,Census Tract 5544.08,201,30.003513,-95.673083,
48085031654,Census Tract 316.54,085,33.038275,-96.781754,
48201554406,Census Tract 5544.06,201,30.013572,-95.714333,
48201320902,Census Tract 3209.02,201,29.647792,-95.231733,
48201342801,Census Tract 3428.01,201,29.686004,-95.102856,
48201232801,Census Tract 2328.01,201,29.788027,-95.198357,
48201322701,Census Tract 3227.01,201,29.695048,-95.16625,
48201253502,Census Tract 2535.02,201,29.778563,-95.012249,
48201533302,Census Tract 5333.02,201,29.879309,-95.424914,
48201252601,Census Tract 2526.01,201,29.791116,-95.115959,
48201252602,Census Tract 2526.02,201,29.842211,-95.112294,
48085031655,Census Tract 316.55,085,33.030899,-96.782872,
48201252901,Census Tract 2529.01,201,29.814116,-95.073547,
48201533402,Census Tract 5334.02,201,29.88484,-95.44534,
48201334001,Census Tract 3340.01,201,29.616427,-95.226209,
48201241503,Census Tract 2415.03,201,29.958908,-95.347772,
48201240503,Census Tract 2405.03,201,29.949722,-95.388954,
48215024002,Census Tract 240.02,215,26.311927,-98.185001,
48201222702,Census Tract 2227.02,201,29.935153,-95.340869,
48201550102,Census Tract 5501.02,201,29.941769,-95.429382,
48201250403,Census Tract 2504.03,201,30.001172,-95.142524,
48201250801,Census Tract 2508.01,201,30.014046,-95.151756,
48201555001,Census Tract 5550.01,201,30.067281,-95.460054,
48215020104,Census Tract 201.04,215,26.21143,-98.339786,
48201533804,Census Tract 5338.04,201,29.914472,-95.461221,
48201333801,Census Tract 3338.01,201,29.617785,-95.291151,
48201521300,Census Tract 5213,201,29.81656,-95.511897,
48201252002,Census Tract 2520.02,201,29.890652,-95.169392,
48085031807,Census Tract 318.07,085,33.011632,-96.749587,
48201533702,Census Tract 5337.02,201,29.918746,-95.438441,
48201240400,Census Tract 2404,201,29.98751,-95.373297,
48201532200,Census Tract 5322,201,29.856994,-95.484421,
48085032008,Census Tract 320.08,085,33.041356,-96.676929,
48201431600,Census Tract 4316,201,29.764816,-95.484277,
48201340400,Census Tract 3404,201,29.581446,-95.112162,
48201310900,Census Tract 3109,201,29.735728,-95.300973,
48201252500,Census Tract 2525,201,29.766113,-95.128128,
48201452300,Census Tract 4523,201,29.707819,-95.565489,
48201412500,Census Tract 4125,201,29.708686,-95.435484,
48439110205,Census Tract 1102.05,439,32.846003,-97.281325,
48439111315,Census Tract 1113.15,439,32.59923,-97.085978,
48157670603,Census Tract 6706.03,157,29.587393,-95.516113,
48439113941,Census Tract 1139.41,439,32.979585,-97.281869,
48439114010,Census Tract 1140.10,439,32.838887,-97.406959,
48085031625,Census Tract 316.25,085,33.033894,-96.761715,
48439114109,Census Tract 1141.09,439,32.898844,-97.357544,
48439122702,Census Tract 1227.02,439,32.713234,-97.12685,
48439113004,Census Tract 1130.04,439,32.769311,-97.042571,
48025950203,Census Tract 9502.03,025,28.383034,-97.845987,
48025950204,Census Tract 9502.04,025,28.456843,-97.668067,
48085030505,Census Tract 305.05,085,33.111079,-96.812661,
48085031661,Census Tract 316.61,085,33.101428,-96.784913,
48085031408,Census Tract 314.08,085,33.089854,-96.6086,
48201552200,Census Tract 5522,201,29.952356,-95.638506,
48157671501,Census Tract 6715.01,157,29.594465,-95.573524,
48201341700,Census Tract 3417,201,29.623227,-95.010538,
48201321800,Census Tract 3218,201,29.687686,-95.237694,
48201311200,Census Tract 3112,201,29.718993,-95.299159,
48201211000,Census Tract 2110,201,29.797091,-95.332149,
48201211200,Census Tract 2112,201,29.798173,-95.320374,
48201211400,Census Tract 2114,201,29.765818,-95.328862,
48085031664,Census Tract 316.64,085,33.075074,-96.781597,
48201232600,Census Tract 2326,201,29.784499,-95.24958,
48201413000,Census Tract 4130,201,29.697448,-95.442316,
48201420800,Census Tract 4208,201,29.684459,-95.469225,
48201251800,Census Tract 2518,201,29.973375,-95.033302,
48201531200,Census Tract 5312,201,29.827129,-95.452862,
48201540700,Census Tract 5407,201,29.857098,-95.613146,
48439111317,Census Tract 1113.17,439,32.571396,-97.221951,
48439122701,Census Tract 1227.01,439,32.714936,-97.118994,
48201342900,Census Tract 3429,201,29.671631,-95.10497,
48439123302,Census Tract 1233.02,439,32.752611,-97.328387,
48439111020,Census Tract 1110.20,439,32.628482,-97.348376,
48491020403,Census Tract 204.03,491,30.461768,-97.804463,6
48491020404,Census Tract 204.04,491,30.455158,-97.816071,6
48443950100,Census Tract 9501,443,30.232343,-102.072513,
48417950300,Census Tract 9503,417,32.74382,-99.347004,
48201252800,Census Tract 2528,201,29.857646,-95.019575,
48201411600,Census Tract 4116,201,29.735475,-95.453745,
48201332900,Census Tract 3329,201,29.690418,-95.290474,
48201254800,Census Tract 2548,201,29.745556,-95.008638,
48201221800,Census Tract 2218,201,29.882525,-95.361055,
48055960102,Census Tract 9601.02,055,29.869536,-97.575215,
48085031508,Census Tract 315.08,085,33.114626,-96.661354,
48201312300,Census Tract 3123,201,29.737863,-95.360413,
48201980400,Census Tract 9804,201,29.722285,-95.344578,
48201221900,Census Tract 2219,201,29.881868,-95.349104,
48201222000,Census Tract 2220,201,29.86808,-95.336921,
48201520400,Census Tract 5204,201,29.806898,-95.476995,
